timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1621292558565,246,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-32,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,242,0,81
1621292559562,254,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-33,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,250,0,89
1621292560600,225,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-34,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,218,0,101
1621292561562,253,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-35,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,250,0,83
1621292562561,245,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-36,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,241,0,78
1621292563559,260,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-37,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,256,0,86
1621292564565,257,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-38,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,250,0,102
1621292565553,254,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-39,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,249,0,87
1621292566554,267,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-40,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,258,0,91
1621292567554,456,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-41,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,448,0,77
1621292568551,250,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-42,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,245,0,80
1621292569552,192,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-43,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,188,0,78
