timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624973302629,220,Kegiatan,200,OK,Thread Group 1-26,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,217,0,79
1624973303505,4472,Login,200,OK,Thread Group 1-27,text,true,,3375,651,5,5,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,4472,0,4231
1624973305506,3409,Login,200,OK,Thread Group 1-29,text,true,,3375,651,6,6,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,3409,0,2471
1624973304506,4409,Login,200,OK,Thread Group 1-28,text,true,,3375,651,6,6,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,4311,0,3388
1624973306507,2413,Login,200,OK,Thread Group 1-30,text,true,,3375,651,6,6,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,2413,0,1524
1624973307505,1833,Login,200,OK,Thread Group 1-31,text,true,,3375,651,6,6,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,1832,0,1410
1624973308507,1447,Login,200,OK,Thread Group 1-32,text,true,,3375,651,7,7,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,1447,0,1112
1624973307979,2198,Kegiatan,200,OK,Thread Group 1-27,text,true,,29457,2425,7,7,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,2045,0,1342
1624973309506,1312,Login,200,OK,Thread Group 1-33,text,true,,3375,651,7,7,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,1312,0,890
1624973308924,3172,Kegiatan,200,OK,Thread Group 1-30,text,true,,29457,2425,8,8,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,3171,0,1005
1624973308922,3181,Kegiatan,200,OK,Thread Group 1-28,text,true,,29465,2425,7,7,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,3180,0,1007
1624973308917,3990,Kegiatan,200,OK,Thread Group 1-29,text,true,,29457,2425,7,7,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,3185,0,1013
