timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624282364851,545,CalonPeserta,200,OK,Thread Group 1-34,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,512,0,78
1624282365719,147,Login,200,OK,Thread Group 1-35,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,146,0,44
1624282365867,315,CalonPeserta,200,OK,Thread Group 1-35,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,282,0,70
1624282366718,135,Login,200,OK,Thread Group 1-36,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,135,0,45
1624282366855,405,CalonPeserta,200,OK,Thread Group 1-36,text,true,,75099,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,375,0,72
1624282367761,152,Login,200,OK,Thread Group 1-37,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,152,0,50
1624282367915,369,CalonPeserta,200,OK,Thread Group 1-37,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,333,0,73
1624282368741,128,Login,200,OK,Thread Group 1-38,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,127,0,44
1624282368871,316,CalonPeserta,200,OK,Thread Group 1-38,text,true,,75091,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,283,0,77
1624282369784,128,Login,200,OK,Thread Group 1-39,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,128,0,41
1624282369914,373,CalonPeserta,200,OK,Thread Group 1-39,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,340,0,73
1624282370784,143,Login,200,OK,Thread Group 1-40,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,136,0,44
